,x,y,cluster,_id,actual_cluster,cluster_ids
0,0.6839115353098769,0.5435036726527372,53,0,1,0
1,0.6857011238531137,0.5511360485409973,53,1,1,0
2,0.6128098875297734,0.5702447166538899,53,2,1,0
3,0.6355533713470528,0.5440473666182779,53,3,1,0
4,0.6536933880753538,0.6055935235174825,53,4,1,0
5,0.6031794386253923,0.5507261032909796,53,5,1,0
6,0.5967205736873167,0.5383331430404454,53,6,1,0
7,0.6207759978601362,0.5691997368521207,53,7,1,0
8,0.5861210296821199,0.5080189422977595,53,8,1,0
9,0.6208386228447452,0.5692149602831558,53,9,1,0
10,0.5921701786191934,0.5833238186889363,53,10,1,0
11,0.617947259148555,0.5693574081021274,53,11,1,0
12,0.6454969451744795,0.5692519314728126,53,12,1,0
13,0.6235261899808516,0.5282965524365645,53,13,1,0
14,0.6191488097007163,0.5694367874210964,53,14,1,0
15,0.6921483129466011,0.5661376524381956,53,15,1,0
16,0.6287431696309159,0.5646501057484763,53,16,1,0
17,0.6158445456822726,0.5699967922056033,53,17,1,0
18,0.6454375045111218,0.590202634740957,53,18,1,0
19,0.6178984328893682,0.6016593539828301,53,19,1,0
20,0.6071609016299481,0.5631908311449652,53,20,1,0
21,0.617343299551223,0.5671510979899634,53,21,1,0
22,0.6473544659044109,0.5512871954634175,53,22,1,0
23,0.6810148644116011,0.6007231129741691,53,23,1,0
24,0.6132111120074386,0.5498007361616294,53,24,1,0
25,0.6170652021619418,0.5779064520162891,53,25,1,0
26,0.5762230977926285,0.5648708454984858,53,26,1,0
27,0.6212313557990736,0.5570775361964257,53,27,1,0
28,0.6234678107579109,0.5697347317142127,53,28,1,0
29,0.5827191131453027,0.5644435020415708,53,29,1,0
30,0.6290626631964641,0.5076883763667107,53,30,1,0
31,0.6043937264625587,0.5683298265072556,53,31,1,0
32,0.6429611640180191,0.5436537321872265,53,32,1,0
33,0.5736045242836338,0.4882730648572531,53,33,1,0
34,0.6436457930870508,0.5638824098691329,53,34,1,0
35,0.6271319030777527,0.5443246505407037,53,35,1,0
36,0.6130805548361349,0.5641575190156964,53,36,1,0
37,0.6164283379116796,0.5963387648360491,53,37,1,0
38,0.6202346632474133,0.5479152054891343,53,38,1,0
39,0.6305338196145698,0.5429349687647816,53,39,1,0
40,0.6341841132089892,0.5445899731958875,53,40,1,0
41,0.6431193186401675,0.5745094521195909,53,41,1,0
42,0.6224976542166782,0.5606430812224416,53,42,1,0
43,0.6567386606320241,0.5520516291789678,53,43,1,0
44,0.5968914655944704,0.6298825077340466,53,44,1,0
45,0.55642935689448,0.5726891647229607,53,45,1,0
46,0.6490304803230176,0.5733035389040217,53,46,1,0
47,0.5750236701213014,0.6204918255612281,53,47,1,0
48,0.6210891227831817,0.5694128648866126,53,48,1,0
49,0.621419230752901,0.5491450412391873,53,49,1,0
50,0.6348209774592513,0.5884639014391579,53,50,1,0
51,0.5690053029563239,0.6407759600276196,53,51,1,0
52,0.537857333916418,0.4983455392628597,53,52,1,0
53,0.6198960637543572,0.5668281437744322,53,53,1,0
54,0.6143606519791618,0.6184834200525209,53,54,1,0
55,0.6193759579499765,0.5851680286200504,53,55,1,0
56,0.6767956387536143,0.5617804889983526,53,56,1,0
57,0.6309668873047479,0.5960299466636221,53,57,1,0
58,0.5929853648595289,0.6310253524496131,53,58,1,0
59,0.6637569046699132,0.5916347246461912,53,59,1,0
60,0.8297322198115731,0.2907251246418416,61,300,2,1
61,0.8298680841849624,0.2907903679177065,61,301,2,1
62,0.8430065936678709,0.3065096478494185,61,302,2,1
63,0.8286070929694432,0.2941590957281965,61,303,2,1
64,0.7829556020702334,0.1890478287581486,61,304,2,1
65,0.8753709734257777,0.4061665769571624,61,305,2,1
66,0.8250257930021356,0.28802840257275986,61,306,2,1
67,0.8068231512892255,0.2396385522517085,61,307,2,1
68,0.8251319370438459,0.2851098533657375,61,308,2,1
69,0.8295029486814787,0.2882872009003572,61,309,2,1
70,0.8107610952366799,0.23028810343234,61,310,2,1
71,0.834606354206913,0.28449439179674546,61,311,2,1
72,0.8606403033172136,0.3453250474372985,61,312,2,1
73,0.8307331581249018,0.3089791058409043,61,313,2,1
74,0.8301260142063186,0.29828464553871914,61,314,2,1
75,0.8366559956523401,0.3112310862461737,61,315,2,1
76,0.817306998288958,0.2754364503308378,61,316,2,1
77,0.8319230328324749,0.30026477896121834,61,317,2,1
78,0.8290168089704453,0.284729267589859,61,318,2,1
79,0.8304731052227114,0.2907729697108092,61,319,2,1
80,0.8323009056209639,0.2871269579778934,61,320,2,1
81,0.8282292201809544,0.2840159411070696,61,321,2,1
82,0.8078538099342332,0.2543791830454474,61,322,2,1
83,0.8251712103392788,0.2973647153490244,61,323,2,1
84,0.8297449570965784,0.2929673185557313,61,324,2,1
85,0.8378448089194961,0.2914134412022161,61,325,2,1
86,0.8301483044550777,0.2893332680900575,61,326,2,1
87,0.9032497059810044,0.46236713478717106,903,327,2,13
88,0.8496745623681159,0.32793445225551443,61,328,2,1
89,0.8292588173855449,0.28966709618489944,61,329,2,1
90,0.8265309155135886,0.2972690252110892,61,330,2,1
91,0.8336574264740223,0.2909132427539187,61,331,2,1
92,0.8316810244173753,0.2832634686587613,61,332,2,1
93,0.8296281986506969,0.29652090231450523,61,333,2,1
94,0.8252465726088932,0.2896866691676589,61,334,2,1
95,0.8155948948961699,0.27271036878761684,61,335,2,1
96,0.8179035278033703,0.270654118209942,61,336,2,1
97,0.8462864445567213,0.3249158633588326,61,337,2,1
98,0.8257496953666003,0.2722264811582856,61,338,2,1
99,0.8330131321408404,0.3057865348752494,61,339,2,1
100,0.8373438090426232,0.30366177885791645,61,340,2,1
101,0.8303393637301564,0.2932641754609165,61,341,2,1
102,0.82425094149765,0.28102671168452703,61,342,2,1
103,0.8490812171749551,0.32129594893626273,61,343,2,1
104,0.8436010003014491,0.3297623513676622,61,344,2,1
105,0.8286983768453141,0.29168420079705537,61,345,2,1
106,0.83031601204098,0.28525991290022673,61,346,2,1
107,0.8433844664563599,0.3154653748498045,61,347,2,1
108,0.8244993185552523,0.2920397766505189,61,348,2,1
109,0.8027631416938041,0.2145894838713185,61,349,2,1
110,0.8317754926144976,0.30226339797854584,61,350,2,1
111,0.8309072343533068,0.2900857405383658,61,351,2,1
112,0.8382354189929903,0.3003843916336373,61,352,2,1
113,0.8231332447384399,0.2827828431932234,61,353,2,1
114,0.8604195237104559,0.3718594877315457,61,354,2,1
115,0.8051864101660517,0.2279252094581002,61,355,2,1
116,0.8281421820667518,0.2905609290642483,61,356,2,1
117,0.8310855563433802,0.2925171399522637,61,357,2,1
118,0.8310048868716804,0.2839311248484453,61,358,2,1
119,0.8534808877038497,0.3461351514459541,61,359,2,1
120,0.8316927002619635,0.2912688186073823,61,360,2,1
121,0.8417583397373571,0.3209208001000397,61,361,2,1
122,0.8269353243125049,0.29718203417660266,61,362,2,1
123,0.3804616416662067,0.8320909926220729,145,616,3,2
124,0.41013845428800705,0.8285363214753679,145,617,3,2
125,0.4050913051046793,0.7984135010085524,145,618,3,2
126,0.4551626339007086,0.866510082804591,145,619,3,2
127,0.44007850413324895,0.8391861988723787,145,620,3,2
128,0.3708290698809913,0.743527595187221,145,621,3,2
129,0.4175770287310692,0.7834347322579067,145,622,3,2
130,0.371061525332337,0.7418954259026679,145,623,3,2
131,0.3807683979467497,0.8030892691122021,145,624,3,2
132,0.4291987398579368,0.7926307719910617,145,625,3,2
133,0.4204981127589384,0.7889543133960756,145,626,3,2
134,0.4261863719541967,0.8133726967764385,145,627,3,2
135,0.4381848944291361,0.7966802046464087,145,628,3,2
136,0.3855119751707858,0.8012820303707451,145,629,3,2
137,0.4187828250448989,0.7830682825251323,145,630,3,2
138,0.4303344811042377,0.7856812757235208,145,631,3,2
139,0.4769094251663277,0.8262517194321659,145,632,3,2
140,0.4491421438548969,0.8176102475438625,145,633,3,2
141,0.3473500078546591,0.8182170100094059,145,634,3,2
142,0.4171057491858752,0.8177798800611112,145,635,3,2
143,0.3535010550717746,0.8229688952682315,145,636,3,2
144,0.44840656564584397,0.7656004828002414,145,637,3,2
145,0.420965146542464,0.7992714500861755,145,638,3,2
146,0.4244328723851416,0.8071963333278964,145,639,3,2
147,0.4278942295853165,0.8378041288119743,145,640,3,2
148,0.40353098769153695,0.8028467816035709,145,641,3,2
149,0.434926272348628,0.7878125560684403,145,642,3,2
150,0.4646200680171019,0.8015397413104112,145,643,3,2
151,0.4198867230786867,0.7989104372930564,145,644,3,2
152,0.3924325666903014,0.7607137614379618,145,645,3,2
153,0.4200788437941825,0.7996411619827432,145,646,3,2
154,0.44963889797010137,0.796898769620556,145,647,3,2
155,0.4086089186469607,0.7590935534206505,145,648,3,2
156,0.3922627362235648,0.7390399451956483,145,649,3,2
157,0.4815224452190601,0.865535783218342,145,650,3,2
158,0.5007652985407317,0.7914835777237709,145,651,3,2
159,0.4433084673224953,0.7981525279050928,145,652,3,2
160,0.4593224188953377,0.8666547053994248,145,653,3,2
161,0.4217760870211312,0.7906636872237355,145,654,3,2
162,0.4098762785049824,0.8006633066379596,145,655,3,2
163,0.4433986897579491,0.8081488851555236,145,656,3,2
164,0.4250899040033287,0.8081597590348345,145,657,3,2
165,0.42365059079773615,0.7562500339808729,145,658,3,2
166,0.47720981280436797,0.8389176140534016,145,659,3,2
167,0.4010684459238565,0.7739820689730165,145,660,3,2
168,0.4227865782982138,0.8035524963708428,145,661,3,2
169,0.4112593353684684,0.8130932380781506,145,662,3,2
170,0.3614034789771111,0.7911312640341005,145,663,3,2
171,0.4818557375100306,0.8090666405693563,145,664,3,2
172,0.4514985415808669,0.7749944271368532,145,665,3,2
173,0.4529187488589516,0.8457735949588695,145,666,3,2
174,0.4141570677071613,0.7411451282302218,145,667,3,2
175,0.3998499123250216,0.831650600509985,145,668,3,2
176,0.4116892187373954,0.7257999097468018,145,669,3,2
177,0.42166357433691815,0.8062155094140611,145,670,3,2
178,0.44837896819499934,0.7643565110070843,145,671,3,2
179,0.4157566584157365,0.7976392808016224,145,672,3,2
180,0.4118165915874478,0.7771507174041875,145,673,3,2
181,0.3971772053547546,0.8185780228025249,145,674,3,2
182,0.4896403415290686,0.7941107069652634,145,675,3,2
183,0.3994019844690038,0.8084653150434683,145,676,3,2
184,0.4656570953046122,0.7998303674827513,145,677,3,2
185,0.8045463615945383,0.7611041337052199,228,930,4,3
186,0.8535456355692929,0.7327950763074481,228,931,4,3
